Case ID,Activity,Resource,Complete Timestamp,(case) caseStatus,(case) case_type,(case) last_phase,(case) requestComplete,activityNameEN,activityNameNL,concept:name,dateFinished,lifecycle:transition,monitoringResource,question
1107,116,21,5683,1,0,6,1,58,20,116,3244,0,13,409
881,87,13,7878,1,0,8,0,17,161,87,3630,0,13,409
243,30,8,18130,1,0,23,1,91,193,30,1993,0,15,409
840,89,13,20652,0,0,6,0,123,282,89,2373,0,13,411
1175,139,8,12528,1,0,6,1,95,186,139,721,0,9,409
1049,130,13,20782,1,0,8,1,159,128,130,2402,0,13,409
300,57,15,21547,0,0,23,0,206,26,57,2542,0,15,411
949,96,4,8880,0,0,24,1,16,59,96,610,0,4,411
831,116,13,19944,1,0,6,1,58,20,116,2248,0,13,409
1137,116,21,2214,1,0,6,1,58,20,116,63,0,13,409
685,209,13,16730,1,0,6,1,112,271,209,1698,0,15,417
279,77,13,20497,0,0,16,1,22,107,77,2353,0,13,409
311,73,4,21679,0,0,23,1,281,55,73,2550,0,4,409
624,248,13,22936,1,0,6,0,206,26,248,2798,0,13,417
813,36,4,16106,0,0,6,1,45,220,36,1604,0,13,411
978,28,4,10317,1,0,6,1,214,272,28,837,0,13,417
796,36,4,13348,0,0,6,1,45,220,36,1286,0,13,411
789,222,15,18951,1,0,6,0,172,148,222,1805,0,15,409
829,35,4,17523,0,0,24,1,239,7,35,1849,0,13,409
494,81,15,11521,1,0,23,1,180,219,81,1004,0,15,411
940,96,13,1033,1,0,8,1,16,59,96,242,0,13,411
368,138,6,4805,0,0,23,1,272,32,138,3402,0,7,409
876,285,15,3186,1,0,6,0,14,38,285,3125,0,15,411
1142,148,8,9474,1,0,6,0,83,248,148,401,0,13,409
248,27,13,22156,0,0,24,1,151,120,27,2341,0,13,409
149,119,4,14979,0,0,5,1,195,242,119,1147,0,4,409
924,165,8,9236,0,0,24,1,187,268,165,660,0,9,409
462,37,9,9557,0,0,23,1,221,221,37,417,0,15,409
665,44,4,23130,0,0,24,1,202,230,44,2825,0,11,409
536,87,15,16922,1,0,7,1,17,161,87,1491,0,15,409
1186,44,4,9995,1,0,1,1,202,230,44,482,0,13,409
205,152,15,19827,1,0,23,1,263,262,152,2233,0,15,411
433,136,6,1058,0,0,23,1,26,205,136,249,0,7,409
294,209,13,22208,0,0,23,1,112,271,209,2578,0,13,411
925,253,13,1010,1,0,6,0,154,122,253,237,0,13,409
222,38,15,18713,0,0,23,1,104,198,38,1778,0,15,409
626,248,1,12714,0,0,24,0,206,26,248,780,0,1,417
67,285,5,7949,0,0,23,1,14,38,285,373,0,4,411
663,27,9,22846,1,0,6,0,151,120,27,2785,0,15,409
92,77,6,11103,0,0,23,1,22,107,77,943,0,10,409
715,221,15,1285,0,0,24,1,242,179,221,280,0,15,409
1069,35,4,22122,0,0,24,1,239,7,35,2335,0,4,409
689,37,4,3418,0,0,6,0,221,221,37,3159,0,13,409
547,38,4,16865,1,0,6,0,104,198,38,1486,0,15,409
919,300,8,1118,0,0,7,1,32,43,300,257,0,9,417
734,146,6,9203,0,0,6,1,46,225,146,655,0,7,411
563,48,15,16771,0,0,7,1,280,56,48,1705,0,15,409
743,96,15,10172,0,0,6,1,16,59,96,811,0,15,411
1027,89,13,19160,1,0,6,0,123,282,89,2125,0,13,411
412,29,9,6666,0,0,23,1,214,272,29,3733,0,15,409
580,55,13,19439,1,0,6,1,180,219,55,656,0,13,411
302,50,15,23421,1,0,23,1,258,110,50,2870,0,1,409
626,185,1,10125,0,0,24,0,205,254,185,707,0,1,411
749,143,6,11229,0,0,6,1,160,129,143,958,0,7,409
472,55,15,8599,0,0,23,0,180,219,55,585,0,15,411
889,185,4,4002,0,0,24,1,205,254,185,2978,0,19,417
737,135,6,12327,1,0,6,1,198,235,135,723,0,7,400
713,75,13,13424,0,0,6,0,281,55,75,1302,0,13,409
807,113,1,3896,0,0,24,0,163,142,113,2964,0,1,409
603,41,15,2879,1,0,6,1,46,225,41,3092,0,4,411
1117,59,21,2168,1,0,6,0,258,110,59,55,0,13,409
125,89,5,10612,0,0,23,1,123,282,89,878,0,10,411
1084,138,8,2642,0,0,6,1,272,32,138,3038,0,9,409
421,147,4,16553,0,0,6,1,119,158,147,1674,0,21,409
763,117,15,18710,1,0,6,1,235,180,117,1772,0,15,409
979,140,8,15462,1,0,6,1,241,174,140,1468,0,9,409
745,137,4,13069,1,0,24,1,52,41,137,1250,0,11,417
779,248,13,17169,1,0,6,0,206,26,248,1497,0,13,411
284,46,15,4399,1,0,8,0,280,56,46,3342,0,4,409
324,88,15,22480,0,0,23,1,149,126,88,2726,0,2,409
825,131,6,17598,1,0,6,1,162,131,131,1859,0,7,409
857,25,9,22143,1,0,8,0,200,229,25,2373,0,10,409
554,29,9,17207,0,0,2,1,214,272,29,1505,0,13,409
743,36,4,1731,0,0,6,1,45,220,36,335,0,15,411
469,28,4,9921,1,0,23,0,214,272,28,472,0,15,417
1044,169,4,24101,0,0,24,1,155,149,169,2669,0,19,409
365,114,15,5011,0,0,23,1,264,14,114,3437,0,15,411
681,138,6,7507,1,0,6,1,272,32,138,3565,0,7,409
995,151,13,20112,1,0,8,1,44,89,151,2035,0,13,409
308,50,15,21761,1,0,23,0,258,110,50,2554,0,15,409
235,301,6,3131,0,0,23,1,218,36,301,3115,0,1,409
104,118,10,22237,0,0,23,1,120,154,118,2576,0,11,409
725,130,6,1512,0,0,6,1,159,128,130,306,0,7,409
664,55,13,23198,0,0,6,0,180,219,55,2837,0,13,411
1013,139,8,18389,1,0,6,0,95,186,139,1958,0,7,409
346,88,15,4965,1,0,23,1,149,126,88,3434,0,2,409
541,55,1,3194,0,0,3,0,180,219,55,3127,0,1,411
648,169,4,20197,0,0,24,1,155,149,169,2042,0,20,409
47,37,13,20384,0,0,1,1,221,221,37,2094,0,6,409
160,31,4,11577,0,0,16,1,116,115,31,1014,0,4,411
426,38,4,7134,0,0,23,1,104,198,38,3788,0,15,409
939,185,4,505,1,0,7,0,205,254,185,156,0,1,411
952,245,8,16724,1,0,6,0,30,280,245,1697,0,9,411
1059,140,8,2741,1,0,6,1,241,174,140,3038,0,9,409
1013,258,4,17512,1,0,6,0,215,75,258,1845,0,13,411
77,27,7,19670,0,0,16,1,151,120,27,2202,0,8,409
733,130,6,13817,0,0,24,1,159,128,130,1116,0,7,409
266,89,15,21944,0,0,23,1,123,282,89,2299,0,15,411
306,44,1,21853,0,0,15,0,202,230,44,2897,0,4,396
1005,135,8,18294,1,0,6,0,198,235,135,1958,0,7,400
943,325,13,9167,0,0,6,1,264,14,325,647,0,13,411
191,139,6,16544,0,0,23,1,95,186,139,1656,0,2,409
588,180,4,17837,0,0,16,1,102,189,180,1892,0,13,409
724,99,13,13837,1,0,6,0,118,157,99,1118,0,13,409
446,138,6,8610,1,0,23,1,272,32,138,588,0,7,409
1109,171,4,3114,1,0,6,1,116,115,171,3111,0,8,411
115,73,13,16848,0,0,23,1,281,55,73,1484,0,13,409
767,117,13,14848,0,0,6,1,235,180,117,1134,0,13,409
324,31,4,22392,0,0,23,1,116,115,31,2711,0,4,411
798,81,10,5785,0,0,24,0,180,219,81,3266,0,11,411
736,63,6,19049,1,0,6,1,152,121,63,2019,0,7,409
1125,122,8,6621,1,0,6,1,191,243,122,3666,0,13,409
274,196,3,20017,0,0,23,1,271,40,196,2256,0,15,411
183,275,15,17885,0,0,16,1,96,185,275,2347,0,15,409
1101,185,4,3969,1,0,6,1,205,254,185,2973,0,13,417
536,119,6,18587,1,0,7,1,195,242,119,1747,0,15,409
368,73,13,4388,0,0,23,1,281,55,73,3340,0,13,409
1100,130,6,4625,0,0,24,0,159,128,130,3380,0,9,409
826,325,13,19585,0,0,6,1,264,14,325,2024,0,15,411
809,118,15,17336,0,0,6,1,65,72,118,1814,0,15,411
970,106,6,19160,0,0,6,1,78,238,106,2125,0,13,130
546,46,13,16102,1,0,16,0,280,56,46,2053,0,9,409
1157,47,4,1036,1,0,6,1,47,109,47,243,0,4,411
871,140,6,4250,1,0,6,0,241,174,140,3315,0,7,409
888,139,4,3642,0,0,6,1,95,186,139,2950,0,18,409
309,131,6,22375,1,0,23,1,162,131,131,2708,0,2,409
759,141,6,14190,1,0,6,0,95,186,141,1392,0,7,409
1173,123,8,12528,1,0,6,1,225,171,123,721,0,9,409
983,143,6,17527,1,0,6,1,160,129,143,1850,0,7,409
721,117,15,12742,0,0,6,1,235,180,117,781,0,15,409
814,29,4,16106,0,0,16,0,214,272,29,1604,0,11,409
572,66,4,18351,0,0,24,1,181,222,66,1959,0,19,411
1025,139,6,19376,1,0,6,1,95,186,139,2125,0,7,409
829,200,8,7458,0,0,24,1,173,145,200,3560,0,9,409
359,251,15,5729,0,0,16,0,213,218,251,3260,0,15,409
1117,285,21,2168,1,0,6,0,14,38,285,55,0,13,411
734,121,13,9076,0,0,6,1,120,154,121,635,0,13,409
458,187,4,8762,1,0,8,0,0,2,187,384,0,11,411
1045,29,4,18389,1,0,6,0,214,272,29,1976,0,13,409
224,25,9,16544,0,0,23,1,200,229,25,2004,0,10,409
44,231,13,173,0,0,23,1,97,187,231,110,0,10,409
275,116,15,23841,0,0,23,1,58,20,116,2616,0,2,409
763,49,15,14045,1,0,6,1,258,110,49,1369,0,15,409
1093,171,18,23352,0,0,6,1,116,115,171,2860,0,13,411
927,96,13,9517,0,0,8,0,16,59,96,407,0,13,411
875,207,4,4002,0,0,16,1,171,143,207,2978,0,19,409
50,135,6,7931,0,0,23,1,198,235,135,370,0,4,400
326,27,4,22664,0,0,23,1,151,120,27,2761,0,2,409
819,88,4,18951,0,0,24,1,149,126,88,1805,0,19,409
682,44,8,2688,0,0,6,1,202,230,44,3053,0,15,409
760,122,13,14542,1,0,6,1,191,243,122,1436,0,13,409
850,141,6,21203,1,0,6,1,95,186,141,2475,0,7,409
317,183,15,23444,0,0,23,1,12,27,183,2876,0,15,417
1048,115,13,20715,1,0,6,1,18,267,115,2384,0,13,411
661,118,4,22586,0,0,24,1,65,72,118,2744,0,4,417
570,131,13,19373,0,0,6,1,162,131,131,2163,0,2,409
511,38,4,11180,0,0,23,1,104,198,38,955,0,13,409
332,25,4,22450,0,0,23,1,200,229,25,2776,0,4,409
866,140,6,22296,1,0,6,1,241,174,140,2688,0,7,409
652,68,15,2452,0,0,6,1,219,82,68,3009,0,15,411
662,87,13,22998,0,0,6,1,17,161,87,2803,0,13,409
1033,143,4,20572,0,0,24,1,160,129,143,2363,0,20,409
1173,40,4,308,1,0,6,1,183,227,40,129,0,13,417
653,144,6,2837,0,0,6,1,60,91,144,2994,0,7,409
359,183,15,5724,0,0,16,0,12,27,183,3260,0,4,417
1098,29,18,3060,0,0,1,1,214,272,29,2939,0,13,409
833,391,4,23090,0,0,24,1,135,80,391,2818,0,19,411
999,142,8,16351,1,0,6,1,94,184,142,1631,0,9,409
1054,253,13,21980,1,0,6,0,154,122,253,2306,0,13,409
826,131,6,19585,0,0,6,1,162,131,131,2024,0,7,409
673,115,13,3811,1,0,6,1,18,267,115,3208,0,13,411
811,76,13,18291,0,0,6,1,22,107,76,1957,0,13,409
496,111,6,22915,1,0,6,1,82,247,111,2796,0,7,409
163,42,6,13640,0,0,23,1,203,231,42,1337,0,10,409
340,196,4,23368,0,0,23,1,271,40,196,2862,0,4,411
902,185,9,3503,0,0,24,0,205,254,185,3175,0,13,417
745,24,4,18513,1,0,24,1,158,132,24,2003,0,20,409
177,108,1,4109,0,0,7,1,76,212,108,3210,0,1,411
349,25,9,4029,0,0,23,1,200,229,25,3002,0,10,409
1041,269,6,5715,0,0,12,0,79,241,269,3267,0,13,409
890,128,13,5276,1,0,24,0,257,112,128,3477,0,13,409
272,131,6,21415,0,0,23,1,162,131,131,2519,0,2,409
207,77,6,18002,0,0,23,1,22,107,77,1919,0,3,409
479,87,1,11891,0,0,8,1,17,161,87,1043,0,1,409
424,81,15,238,0,0,23,1,180,219,81,118,0,15,411
930,26,4,6736,1,0,17,1,3,5,26,3740,0,19,411
524,33,15,15072,0,0,23,1,128,1,33,1173,0,15,409
487,37,4,8522,1,0,23,1,221,221,37,566,0,15,409
341,166,4,6088,0,0,23,1,196,232,166,206,0,4,409
186,113,6,3459,1,0,23,1,163,142,113,3169,0,2,409
794,121,6,16539,1,0,6,1,120,154,121,1667,0,15,409
591,88,13,19334,0,0,6,1,149,126,88,2156,0,2,409
810,116,15,17779,1,0,6,1,58,20,116,1880,0,15,409
1191,43,4,8731,1,0,1,1,46,225,43,603,0,13,411
732,55,13,10074,1,0,6,1,180,219,55,699,0,13,411
219,216,13,20263,1,0,23,1,70,66,216,2058,0,3,409
16,50,5,7815,0,0,23,1,258,110,50,3623,0,9,409
236,29,1,20956,0,0,23,1,214,272,29,2447,0,15,409
866,141,6,22296,1,0,6,1,95,186,141,2688,0,7,409
1104,248,13,4028,1,0,6,1,206,26,248,2985,0,13,417
524,325,15,15081,0,0,23,1,264,14,325,1173,0,15,411
376,63,15,4784,1,0,23,1,152,121,63,3405,0,2,409
569,121,6,14118,0,0,6,1,120,154,121,1358,0,7,409
877,165,8,1898,1,0,24,0,187,268,165,352,0,9,409
67,28,4,7188,0,0,23,1,190,209,28,3798,0,4,411
702,163,4,21440,0,0,24,0,187,268,163,2523,0,19,409
100,31,5,9103,0,0,23,1,116,115,31,638,0,10,411
78,254,13,12986,0,0,23,1,189,28,254,1237,0,10,417
684,37,4,2842,0,0,6,1,221,221,37,3086,0,13,409
892,28,4,2512,0,0,12,0,214,272,28,3017,0,13,417
725,118,13,1113,0,0,6,1,65,72,118,256,0,13,411
1170,29,4,308,1,0,6,1,214,272,29,129,0,13,409
1170,117,21,9170,1,0,6,1,235,180,117,648,0,13,409
57,42,5,7014,0,0,23,1,203,231,42,160,0,10,409
871,249,15,4022,1,0,6,0,268,261,249,2984,0,15,400
78,87,13,15570,0,0,23,1,17,161,87,1527,0,13,409
963,29,4,9167,0,0,6,0,214,272,29,647,0,13,409
999,76,13,16302,1,0,6,1,22,107,76,1616,0,13,409
1033,142,4,20572,0,0,24,1,94,184,142,2363,0,20,409
23,88,15,16124,1,0,23,1,149,126,88,1608,0,2,409
710,121,6,10130,0,0,6,1,120,154,121,695,0,15,409
314,295,1,3796,1,0,7,0,182,94,295,3106,0,1,409
850,26,4,19450,1,0,6,1,3,5,26,2177,0,15,411
136,216,15,12985,0,0,23,1,80,245,216,1324,0,15,409
282,148,4,24029,0,0,23,1,83,248,148,3303,0,4,409
212,115,13,19640,0,0,23,1,18,267,115,2199,0,15,411
324,38,4,22394,0,0,23,1,104,198,38,2711,0,4,409
1013,118,13,17938,1,0,6,0,65,72,118,1912,0,13,411
688,87,4,5946,0,0,6,1,17,161,87,3278,0,19,409
807,372,4,2167,0,0,24,0,27,90,372,54,0,1,411
414,210,13,1048,1,0,23,1,197,234,210,795,0,13,400
714,63,6,16346,0,0,7,0,152,121,63,1630,0,15,409
1014,265,13,19758,0,0,12,0,65,72,265,2218,0,13,417
506,50,15,11787,0,0,23,1,258,110,50,1053,0,15,409
378,81,15,4318,0,0,23,1,180,219,81,3324,0,15,411
480,307,6,17321,1,0,7,1,145,287,307,1736,0,7,411
561,219,13,17849,1,0,6,1,36,156,219,1899,0,15,409
654,44,4,22295,1,0,6,1,202,230,44,2677,0,13,409
817,96,13,18452,0,0,6,1,16,59,96,1989,0,13,411
615,141,6,22108,1,0,6,1,95,186,141,2321,0,2,409
813,55,13,17779,0,0,6,1,180,219,55,1880,0,13,411
392,210,13,2164,1,0,1,1,197,234,210,52,0,13,400
683,55,15,5888,0,0,6,1,180,219,55,3276,0,15,411
731,63,15,13847,1,0,6,1,152,121,63,1121,0,15,409
111,225,13,11139,1,0,23,1,29,33,225,948,0,9,409
248,25,4,18227,0,0,24,1,200,229,25,2341,0,1,409
1017,116,4,16206,0,0,24,1,58,20,116,1614,0,18,409
939,305,4,23015,1,0,7,0,99,194,305,2804,0,21,409
734,25,4,2037,0,0,6,1,200,229,25,93,0,13,409
745,185,4,1998,1,0,24,1,205,254,185,362,0,11,417
1091,27,8,22331,1,0,8,1,151,120,27,2702,0,9,409
522,196,4,12153,1,0,7,0,271,40,196,1350,0,15,411
700,248,15,5249,0,0,6,1,206,26,248,3473,0,15,417
749,43,4,9786,0,0,6,1,46,225,43,453,0,15,411
1108,185,4,2741,1,0,6,0,205,254,185,3062,0,13,417
294,114,13,22218,0,0,23,1,264,14,114,2578,0,13,411
66,32,13,9273,0,0,23,1,12,27,32,666,0,4,417
131,46,15,11672,0,0,23,1,280,56,46,1038,0,10,409
562,89,13,17592,0,0,7,1,123,282,89,1857,0,13,411
783,326,15,15846,1,0,6,1,13,37,326,1567,0,15,417
482,148,6,14950,1,0,23,1,83,248,148,1006,0,7,409
33,51,4,7613,0,0,16,1,5,9,51,3590,0,4,411
1007,29,4,14385,1,0,6,0,214,272,29,1420,0,13,409
89,46,13,9313,0,0,23,1,280,56,46,665,0,10,409
764,254,13,16421,0,0,12,0,189,28,254,1645,0,13,411
730,337,15,12373,1,0,6,1,235,180,337,730,0,15,409
1161,185,4,2150,1,0,6,1,205,254,185,45,0,7,417
262,114,15,21413,0,0,23,1,264,14,114,2520,0,15,411
675,88,15,4722,1,0,6,1,149,126,88,3396,0,15,409
497,27,4,12436,1,0,23,1,151,120,27,744,0,2,409
953,167,8,18389,1,0,8,1,247,257,167,1976,0,9,409
809,81,15,17336,0,0,6,1,180,219,81,1814,0,15,411
543,116,15,17117,0,0,7,0,58,20,116,1732,0,20,409
860,168,4,3421,0,0,24,1,153,150,168,3161,0,20,409
39,27,4,5018,0,0,23,1,151,120,27,3298,0,4,409
81,209,5,9005,0,0,16,1,112,271,209,3069,0,4,417
559,185,8,15876,0,0,24,1,205,254,185,1577,0,21,417
693,142,6,12864,0,0,6,0,94,184,142,798,0,7,409
143,46,15,15034,1,0,23,1,280,56,46,1168,0,4,409
84,55,13,10016,0,0,23,1,7,29,55,2168,0,10,417
516,81,13,13601,1,0,23,1,180,219,81,1328,0,13,411
1040,248,13,20782,1,0,6,0,206,26,248,2402,0,13,417
889,63,4,3813,0,0,24,1,152,121,63,3209,0,19,409
845,300,6,1690,1,0,8,1,32,43,300,326,0,8,417
221,69,15,18774,0,0,23,1,219,82,69,1776,0,15,411
261,119,13,21974,1,0,23,1,195,242,119,2304,0,2,409
852,75,15,23663,1,0,6,0,281,55,75,2594,0,15,409
1160,81,4,1036,1,0,6,1,180,219,81,243,0,4,411
762,0,1,20779,1,0,11,0,136,79,0,2401,0,1,417
1002,87,10,20362,0,0,24,0,17,161,87,2083,0,11,409
443,185,8,586,0,0,23,1,205,254,185,171,0,15,417
32,17,4,15715,0,0,22,1,24,73,17,2093,0,4,411
329,234,15,3835,1,0,23,1,263,262,234,2953,0,4,411
646,248,13,22441,0,0,6,0,206,26,248,2718,0,13,411
102,32,4,8669,0,0,5,1,12,27,32,2492,0,4,417
676,76,13,3679,0,0,6,1,22,107,76,3195,0,13,409
480,77,15,12228,1,0,7,1,22,107,77,1082,0,15,409
81,31,4,177,0,0,16,1,116,115,31,3069,0,4,411
446,289,15,1880,1,0,23,1,206,26,289,351,0,15,417
431,171,9,813,0,0,1,1,116,115,171,3,0,1,411
877,30,15,22803,1,0,24,0,91,193,30,3037,0,15,409
1071,124,8,23687,1,0,24,1,261,68,124,2910,0,13,411
509,26,4,11157,1,0,1,1,3,5,26,1847,0,13,411
397,196,4,7515,0,0,5,0,271,40,196,3568,0,4,411
1163,190,18,2150,1,0,3,1,186,269,190,45,0,11,409
230,234,15,21119,0,0,23,0,263,262,234,2464,0,15,411
952,68,13,16270,1,0,6,0,219,82,68,1481,0,13,411
1042,30,18,18226,1,0,6,1,91,193,30,1955,0,13,409
837,30,8,18369,0,0,24,0,91,193,30,1969,0,13,409
638,27,4,21181,0,0,16,1,151,120,27,2472,0,19,409
448,289,13,12474,1,0,6,0,206,26,289,750,0,13,411
931,150,6,23102,1,0,8,1,83,248,150,2585,0,9,409
1063,123,8,23303,1,0,6,1,225,171,123,2850,0,13,409
770,81,10,16376,0,0,24,0,180,219,81,1637,0,11,411
731,55,15,13846,1,0,6,1,180,219,55,1121,0,15,411
783,345,15,3641,1,0,6,1,86,250,345,3057,0,15,409
584,185,4,18942,0,0,12,1,205,254,185,1789,0,8,417
565,118,15,17320,0,0,6,1,65,72,118,1904,0,15,411
904,68,13,4621,1,0,8,1,219,82,68,3379,0,13,411
424,289,15,234,0,0,23,1,206,26,289,118,0,15,417
899,26,4,3147,1,0,24,0,3,5,26,3116,0,13,411
995,131,13,20112,1,0,8,1,162,131,131,2035,0,13,409
526,171,8,14821,0,0,7,1,116,115,171,1131,0,13,411
743,142,6,10581,0,0,6,1,94,184,142,871,0,7,409
977,117,4,11647,0,0,24,1,235,180,117,1033,0,18,409
578,171,8,18641,0,0,16,0,116,115,171,1763,0,15,411
572,325,4,18360,0,0,24,1,264,14,325,1959,0,19,411
323,131,6,22515,0,0,23,1,162,131,131,2730,0,2,409
1111,26,4,3114,1,0,6,1,3,5,26,3111,0,13,411
529,116,13,17788,0,0,6,0,58,20,116,1883,0,2,409
310,148,4,24029,0,0,23,1,83,248,148,2544,0,4,409
348,119,6,3741,1,0,23,1,195,242,119,3204,0,15,409
105,40,4,22758,0,0,23,1,183,227,40,2770,0,1,411
758,25,9,9343,0,0,6,1,200,229,25,734,0,10,409
1115,116,21,6629,1,0,6,1,58,20,116,3721,0,13,409
713,63,13,13080,0,0,6,0,152,121,63,1302,0,13,409
1163,49,10,248,1,0,3,1,258,110,49,120,0,11,409
791,123,6,16730,0,0,6,1,225,171,123,1698,0,7,409
249,88,15,21067,0,0,23,1,149,126,88,2461,0,2,409
472,62,15,11448,0,0,23,0,1,3,62,983,0,15,411
473,40,4,9976,1,0,26,0,183,227,40,479,0,1,417
560,97,4,9381,0,0,24,0,38,23,97,677,0,11,409
50,31,4,7366,0,0,23,1,116,115,31,3546,0,4,411
199,147,6,21339,0,0,23,1,119,158,147,2501,0,2,409
891,170,4,2167,0,0,24,1,21,285,170,54,0,20,409
458,101,4,10419,1,0,8,0,74,30,101,850,0,11,417
180,73,13,19652,1,0,23,1,281,55,73,2201,0,15,409
735,135,6,14038,1,0,6,1,198,235,135,1368,0,7,400
453,325,15,9603,0,0,23,1,264,14,325,422,0,15,411
275,68,15,23890,0,0,23,1,219,82,68,2616,0,15,411
745,330,15,9498,1,0,24,1,161,130,330,406,0,11,409
400,116,13,7326,0,0,23,1,58,20,116,3812,0,2,409
337,81,15,10061,0,0,23,0,180,219,81,690,0,15,411
161,231,13,17134,0,0,23,1,97,187,231,1493,0,13,409
992,100,8,23303,1,0,6,1,157,136,100,2850,0,13,409
740,32,8,1021,0,0,6,1,125,0,32,240,0,15,417
543,58,15,17106,0,0,7,0,212,111,58,1732,0,15,409
804,285,13,18291,0,0,6,0,14,38,285,1957,0,13,411
1005,87,13,18294,1,0,6,0,17,161,87,1958,0,13,409
992,187,8,15387,1,0,6,1,0,2,187,1216,0,13,411
147,231,15,13530,1,0,23,1,97,187,231,1326,0,15,409
62,42,6,6860,1,0,23,1,203,231,42,3755,0,10,409
765,185,9,10445,1,0,6,0,205,254,185,854,0,15,417
1184,25,22,2011,1,0,1,1,200,229,25,411,0,23,409
371,262,15,468,0,0,1,0,129,87,262,148,0,15,417
176,81,15,16692,0,0,23,1,7,29,81,1694,0,7,411
806,81,4,16539,0,0,24,1,180,219,81,1667,0,19,411
323,196,4,22379,0,0,23,1,271,40,196,2709,0,4,411
358,115,13,7872,0,0,23,1,18,267,115,3628,0,13,411
606,66,15,19546,1,0,6,1,181,222,66,2191,0,15,411
191,30,4,16209,0,0,23,1,91,193,30,1478,0,4,409
1057,228,13,21443,1,0,6,1,242,179,228,2582,0,9,409
828,25,8,17392,1,0,6,1,200,229,25,1849,0,9,409
833,215,13,19450,0,0,24,1,235,180,215,2177,0,19,409
252,81,15,8358,0,0,23,0,180,219,81,541,0,15,411
1036,97,21,3505,1,0,6,0,38,23,97,3176,0,13,409
634,169,15,2301,0,0,25,0,155,149,169,2917,0,2,409
621,141,6,18513,0,0,6,1,95,186,141,2003,0,7,409
951,301,8,19686,1,0,8,0,218,36,301,2206,0,9,409
246,116,15,18416,1,0,23,1,58,20,116,1982,0,2,409
1094,249,10,3150,1,0,7,0,268,261,249,3117,0,11,400
930,166,4,9421,1,0,17,1,196,232,166,771,0,20,409
686,88,15,4436,1,0,6,1,149,126,88,3346,0,15,409
175,42,15,15542,0,0,23,1,203,231,42,1526,0,15,409
646,58,13,22962,0,0,6,0,212,111,58,2801,0,13,409
127,30,4,8553,1,0,23,1,91,193,30,572,0,4,409
1175,285,21,9548,1,0,6,1,14,38,285,411,0,13,411
1121,55,21,5014,1,0,6,0,180,219,55,3438,0,13,411
834,26,8,18364,1,0,6,0,3,5,26,1969,0,9,411
1072,74,21,3505,1,0,6,0,48,106,74,3176,0,13,417
885,120,6,3896,1,0,6,1,225,171,120,2984,0,7,409
50,28,4,7364,0,0,23,1,190,209,28,3546,0,4,411
558,129,6,18329,0,0,6,1,75,67,129,1965,0,7,411
345,73,15,3297,0,0,23,1,281,55,73,3147,0,15,409
713,249,13,398,0,0,6,0,268,261,249,1302,0,13,400
930,23,4,9421,1,0,17,1,238,167,23,771,0,20,409
1069,44,4,22122,0,0,24,1,202,230,44,2335,0,4,409
622,44,4,19322,0,0,6,1,202,230,44,2155,0,13,409
890,249,15,3573,1,0,24,0,268,261,249,3183,0,15,400
887,25,4,23411,0,0,24,1,200,229,25,2909,0,4,409
811,372,13,18291,0,0,6,1,27,90,372,1957,0,13,411
343,295,7,5553,0,0,23,0,182,94,295,3357,0,8,409
1062,36,4,19809,1,0,6,1,45,220,36,2228,0,13,411
960,44,18,8880,1,0,8,1,202,230,44,610,0,13,409
1005,171,4,13522,1,0,6,0,116,115,171,1318,0,13,411
467,27,8,9754,0,0,23,1,151,120,27,448,0,2,409
1018,44,18,15943,1,0,6,1,202,230,44,1590,0,13,409
890,163,8,1898,1,0,24,0,187,268,163,352,0,9,409
654,28,4,22290,1,0,6,1,214,272,28,2676,0,13,417
350,375,9,2442,0,0,1,1,133,270,375,3006,0,12,411
799,285,15,16923,1,0,6,1,14,38,285,1492,0,15,411
410,30,4,6544,1,0,23,1,91,193,30,3704,0,4,409
607,26,9,20212,1,0,8,1,3,5,26,2047,0,5,411
717,36,8,6192,0,0,6,1,45,220,36,3647,0,13,411
1074,167,4,5715,0,0,24,1,247,257,167,3257,0,4,409
951,101,8,16724,1,0,8,0,262,213,101,1697,0,9,411
15,37,8,4687,1,0,23,1,221,221,37,2710,0,9,409
759,122,6,14015,1,0,6,0,191,243,122,1391,0,7,409
81,213,5,9006,0,0,16,1,197,234,213,3069,0,4,400
770,97,10,16376,0,0,24,0,38,23,97,1637,0,11,409
166,285,13,15491,1,0,23,1,14,38,285,1522,0,10,411
858,123,6,2711,1,0,6,0,225,171,123,3057,0,7,409
1159,171,4,7344,1,0,6,1,116,115,171,3820,0,4,411
360,38,4,3363,0,0,23,1,104,198,38,3134,0,4,409
529,44,8,14804,0,0,6,0,202,230,44,1400,0,13,125
146,138,6,13091,0,0,23,1,272,32,138,1254,0,10,409
952,139,8,17876,1,0,6,0,95,186,139,1697,0,9,409
1005,138,8,18294,1,0,6,0,272,32,138,1958,0,7,409
817,87,13,18452,0,0,6,1,17,161,87,1989,0,13,409
1013,137,8,18294,1,0,6,0,52,41,137,1958,0,7,417
555,214,13,20296,1,0,6,0,55,22,214,2063,0,2,409
431,26,9,810,0,0,1,1,3,5,26,3,0,1,411
1002,88,10,20362,0,0,24,0,149,126,88,2083,0,11,409
515,75,15,18656,0,0,6,1,281,55,75,1765,0,15,409
826,89,13,19585,0,0,6,1,123,282,89,2024,0,15,411
